-1003.60748, -1100.40479, 1063.319824, 1063.319824, 1136.680176, 1136.680176
-1142.40503, -1095.67346, 1063.477539, 1063.477539, 1136.522461, 1136.522461
-1115.54346, -1088.26111, 1063.724609, 1063.724609, 1136.275391, 1136.275391
-981.80841, -1079.33777, 1064.022095, 1064.022095, 1135.977905, 1135.977905
-997.33655, -1068.37231, 1064.387573, 1064.387573, 1135.612427, 1135.612427
-1004.71228, -1059.16382, 1064.694580, 1064.694580, 1135.305420, 1135.305420
-1118.19604, -1048.43750, 1065.052124, 1065.052124, 1134.947876, 1134.947876
-940.47437, -1039.76440, 1065.341187, 1065.341187, 1134.658813, 1134.658813
-1063.79785, -1019.27344, 1066.024170, 1066.024170, 1133.975830, 1133.975830
-815.12799, -1001.65338, 1066.611572, 1066.611572, 1133.388428, 1133.388428
-1097.00232, -992.04321, 1066.931885, 1066.931885, 1133.068115, 1133.068115
-943.82928, -977.20758, 1067.426392, 1067.426392, 1132.573608, 1132.573608
-1192.03198, -969.12793, 1067.695679, 1067.695679, 1132.304321, 1132.304321
-1032.58130, -944.01935, 1068.532715, 1068.532715, 1131.467285, 1131.467285
-1125.30566, -934.04517, 1068.865112, 1068.865112, 1131.134888, 1131.134888
-785.27460, -906.87738, 1069.770752, 1069.770752, 1130.229248, 1130.229248
-1179.38245, -890.03076, 1070.332275, 1070.332275, 1129.667725, 1129.667725
-687.66370, -862.84155, 1071.238647, 1071.238647, 1128.761353, 1128.761353
-1009.61737, -841.67529, 1071.944214, 1071.944214, 1128.055786, 1128.055786
-841.31677, -816.85010, 1072.771606, 1072.771606, 1127.228394, 1127.228394
-949.76965, -795.20099, 1073.493286, 1073.493286, 1126.506714, 1126.506714
-777.74329, -771.19250, 1074.293579, 1074.293579, 1125.706421, 1125.706421
-853.62488, -756.21265, 1074.792969, 1074.792969, 1125.207031, 1125.207031
-617.90857, -730.98126, 1075.633911, 1075.633911, 1124.366089, 1124.366089
-782.68475, -710.39697, 1076.320068, 1076.320068, 1123.679932, 1123.679932
-467.13583, -684.68408, 1077.177246, 1077.177246, 1122.822754, 1122.822754
-628.71185, -663.72333, 1077.875854, 1077.875854, 1122.124146, 1122.124146
-513.80402, -637.61603, 1078.746094, 1078.746094, 1121.253906, 1121.253906
-564.29437, -623.61011, 1079.213013, 1079.213013, 1120.786987, 1120.786987
-625.35040, -600.36603, 1079.987793, 1079.987793, 1120.012207, 1120.012207
-516.58533, -581.27136, 1080.624268, 1080.624268, 1119.375732, 1119.375732
-553.16565, -565.69507, 1081.143555, 1081.143555, 1118.856445, 1118.856445
-525.02319, -546.22607, 1081.792480, 1081.792480, 1118.207520, 1118.207520
-517.92285, -528.18640, 1082.393799, 1082.393799, 1117.606201, 1117.606201
-522.48163, -503.77042, 1083.207642, 1083.207642, 1116.792358, 1116.792358
-504.57156, -487.77454, 1083.740845, 1083.740845, 1116.259155, 1116.259155
-580.39960, -475.85153, 1084.138306, 1084.138306, 1115.861694, 1115.861694
-455.06827, -458.34586, 1084.721802, 1084.721802, 1115.278198, 1115.278198
-370.85284, -442.31839, 1085.256104, 1085.256104, 1114.743896, 1114.743896
-552.98108, -427.25076, 1085.758301, 1085.758301, 1114.241699, 1114.241699
-419.68115, -413.42194, 1086.219238, 1086.219238, 1113.780762, 1113.780762
-481.44922, -394.91351, 1086.836182, 1086.836182, 1113.163818, 1113.163818
-507.33032, -379.81366, 1087.339600, 1087.339600, 1112.660400, 1112.660400
-361.29666, -361.70523, 1087.943115, 1087.943115, 1112.056885, 1112.056885
-353.34839, -344.13654, 1088.528809, 1088.528809, 1111.471191, 1111.471191
-218.45680, -322.74216, 1089.241943, 1089.241943, 1110.758057, 1110.758057
-355.58246, -306.84473, 1089.771851, 1089.771851, 1110.228149, 1110.228149
-257.87524, -289.05313, 1090.364868, 1090.364868, 1109.635132, 1109.635132
-200.14090, -270.88348, 1090.970581, 1090.970581, 1109.029419, 1109.029419
-298.76230, -257.76746, 1091.407715, 1091.407715, 1108.592285, 1108.592285
-275.71533, -243.83855, 1091.872070, 1091.872070, 1108.127930, 1108.127930
-273.66232, -230.18434, 1092.327148, 1092.327148, 1107.672852, 1107.672852
-172.38593, -207.95798, 1093.068115, 1093.068115, 1106.931885, 1106.931885
 -97.95052, -192.36702, 1093.587769, 1093.587769, 1106.412231, 1106.412231
-251.96371, -179.13138, 1094.028931, 1094.028931, 1105.971069, 1105.971069
-143.48282, -165.20984, 1094.493042, 1094.493042, 1105.506958, 1105.506958
-181.78831, -152.22987, 1094.925659, 1094.925659, 1105.074341, 1105.074341
 -87.13120, -138.51698, 1095.382812, 1095.382812, 1104.617188, 1104.617188
  -6.59685, -123.54974, 1095.881714, 1095.881714, 1104.118286, 1104.118286
-188.69565, -111.33746, 1096.288696, 1096.288696, 1103.711304, 1103.711304
-237.24399,  -99.60481, 1096.679810, 1096.679810, 1103.320190, 1103.320190
-107.42908,  -87.54601, 1097.081787, 1097.081787, 1102.918213, 1102.918213
  29.63833,  -71.56741, 1097.614380, 1097.614380, 1102.385620, 1102.385620
-114.93449,  -58.93679, 1098.035400, 1098.035400, 1101.964600, 1101.964600
-174.80267,  -46.01107, 1098.466309, 1098.466309, 1101.533691, 1101.533691
-107.02313,  -34.51608, 1098.849487, 1098.849487, 1101.150513, 1101.150513
 101.12617,  -17.12039, 1099.429321, 1099.429321, 1100.570679, 1100.570679
 -29.36384,   -3.95172, 1099.868286, 1099.868286, 1100.131714, 1100.131714
  18.30474,   10.34157, 1100.344727, 1100.344727, 1099.655273, 1099.655273
 -50.31161,   22.32499, 1100.744141, 1100.744141, 1099.255859, 1099.255859
 112.88720,   38.45872, 1101.281982, 1101.281982, 1098.718018, 1098.718018
  60.91912,   52.41283, 1101.747070, 1101.747070, 1098.252930, 1098.252930
  21.10258,   66.13211, 1102.204346, 1102.204346, 1097.795654, 1097.795654
   1.57235,   81.47369, 1102.715820, 1102.715820, 1097.284180, 1097.284180
 180.50252,   97.87564, 1103.262573, 1103.262573, 1096.737427, 1096.737427
 166.21405,  112.27985, 1103.742676, 1103.742676, 1096.257324, 1096.257324
 125.38039,  127.19991, 1104.239990, 1104.239990, 1095.760010, 1095.760010
 141.18294,  139.59473, 1104.653198, 1104.653198, 1095.346802, 1095.346802
 204.09343,  154.37546, 1105.145874, 1105.145874, 1094.854126, 1094.854126
 232.62187,  168.16631, 1105.605591, 1105.605591, 1094.394409, 1094.394409
 140.51709,  180.16264, 1106.005371, 1106.005371, 1093.994629, 1093.994629
 182.24228,  191.92856, 1106.397583, 1106.397583, 1093.602417, 1093.602417
 124.47771,  202.67371, 1106.755737, 1106.755737, 1093.244263, 1093.244263
 179.58289,  212.81854, 1107.093994, 1107.093994, 1092.906006, 1092.906006
 198.54645,  224.00830, 1107.466919, 1107.466919, 1092.533081, 1092.533081
 246.07080,  234.60915, 1107.820312, 1107.820312, 1092.179688, 1092.179688
 271.12473,  246.80534, 1108.226807, 1108.226807, 1091.773193, 1091.773193
 263.63574,  256.44458, 1108.548096, 1108.548096, 1091.451904, 1091.451904
 345.29922,  269.11493, 1108.970459, 1108.970459, 1091.029541, 1091.029541
 352.74216,  279.68774, 1109.322876, 1109.322876, 1090.677124, 1090.677124
 280.08679,  289.94241, 1109.664795, 1109.664795, 1090.335205, 1090.335205
 355.42374,  300.35681, 1110.011841, 1110.011841, 1089.988159, 1089.988159
 276.10165,  309.77716, 1110.325928, 1110.325928, 1089.674072, 1089.674072
 183.89435,  316.43323, 1110.547729, 1110.547729, 1089.452271, 1089.452271
 276.30621,  325.16492, 1110.838867, 1110.838867, 1089.161133, 1089.161133
 422.67584,  336.42261, 1111.214111, 1111.214111, 1088.785889, 1088.785889
 281.12830,  345.16522, 1111.505493, 1111.505493, 1088.494507, 1088.494507
 288.69199,  354.09738, 1111.803223, 1111.803223, 1088.196777, 1088.196777
 315.47202,  363.92291, 1112.130737, 1112.130737, 1087.869263, 1087.869263
 446.82886,  374.70685, 1112.490234, 1112.490234, 1087.509766, 1087.509766
 279.62045,  389.38025, 1112.979370, 1112.979370, 1087.020630, 1087.020630
 319.57693,  396.83676, 1113.227905, 1113.227905, 1086.772095, 1086.772095
 398.97830,  408.01260, 1113.600464, 1113.600464, 1086.399536, 1086.399536
 410.62976,  417.16357, 1113.905396, 1113.905396, 1086.094604, 1086.094604
 423.13828,  427.32941, 1114.244263, 1114.244263, 1085.755737, 1085.755737
 472.43732,  437.72205, 1114.590698, 1114.590698, 1085.409302, 1085.409302
 455.91278,  448.62134, 1114.954102, 1114.954102, 1085.045898, 1085.045898
 385.28098,  456.96298, 1115.232056, 1115.232056, 1084.767944, 1084.767944
 395.71423,  466.40756, 1115.546875, 1115.546875, 1084.453125, 1084.453125
 508.22412,  476.65665, 1115.888550, 1115.888550, 1084.111450, 1084.111450
 379.55896,  485.76480, 1116.192139, 1116.192139, 1083.807861, 1083.807861
 515.20648,  496.14349, 1116.538086, 1116.538086, 1083.461914, 1083.461914
 465.57089,  506.92023, 1116.897339, 1116.897339, 1083.102661, 1083.102661
 452.49591,  515.45087, 1117.181641, 1117.181641, 1082.818359, 1082.818359
 377.30133,  522.92603, 1117.430908, 1117.430908, 1082.569092, 1082.569092
 594.52911,  534.44141, 1117.814697, 1117.814697, 1082.185303, 1082.185303
 670.52740,  549.04034, 1118.301392, 1118.301392, 1081.698608, 1081.698608
 458.04556,  558.16418, 1118.605469, 1118.605469, 1081.394531, 1081.394531
 485.43704,  568.34503, 1118.944824, 1118.944824, 1081.055176, 1081.055176
 483.17981,  578.19019, 1119.272949, 1119.272949, 1080.727051, 1080.727051
 473.45154,  587.18262, 1119.572754, 1119.572754, 1080.427246, 1080.427246
 664.66528,  601.07916, 1120.036011, 1120.036011, 1079.963989, 1079.963989
 671.17639,  614.87134, 1120.495728, 1120.495728, 1079.504272, 1079.504272
 498.03006,  623.99451, 1120.799805, 1120.799805, 1079.200195, 1079.200195
 617.21033,  636.53278, 1121.217773, 1121.217773, 1078.782227, 1078.782227
 765.01947,  649.95526, 1121.665161, 1121.665161, 1078.334839, 1078.334839
 627.96277,  661.15173, 1122.038330, 1122.038330, 1077.961670, 1077.961670
 624.00604,  671.51135, 1122.383667, 1122.383667, 1077.616333, 1077.616333
 652.98041,  683.20105, 1122.773315, 1122.773315, 1077.226685, 1077.226685
